carbon_intensity
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787176
0.778790
0.769284
0.760598
0.738924
0.742128
0.741909
0.739154
0.718373
0.740787
0.762641
0.781468
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787751
0.781438
0.774014
0.769650
0.760420
0.760822
0.761005
0.749035
0.755357
0.759314
0.770951
0.784476
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.784442
0.765058
0.740034
0.719066
0.707340
0.704674
0.704921
0.712169
0.728058
0.733829
0.758307
0.780109
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785953
0.773777
0.759548
0.734275
0.714207
0.710769
0.730634
0.752068
0.737534
0.735721
0.759463
0.780257
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786880
0.777427
0.765820
0.740947
0.722177
0.708765
0.697143
0.695374
0.722467
0.753757
0.768662
0.783097
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785598
0.772115
0.754667
0.729941
0.713399
0.697611
0.704194
0.714347
0.739205
0.758159
0.772583
0.784780
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.784030
0.763470
0.738506
0.716056
0.694779
0.686523
0.708043
0.716832
0.720378
0.735786
0.759477
0.780328
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786591
0.774317
0.757507
0.726170
0.697633
0.694937
0.707186
0.727939
0.732498
0.746567
0.765583
0.782049
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.783131
0.757166
0.727547
0.702156
0.682043
0.681762
0.687195
0.693674
0.707275
0.729998
0.755048
0.778657
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.784326
0.765972
0.742896
0.717824
0.699031
0.695230
0.712752
0.717528
0.732042
0.746238
0.766575
0.782501
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.788214
0.781027
0.773588
0.762544
0.760014
0.742938
0.727399
0.717294
0.715144
0.743509
0.763486
0.781296
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786850
0.774745
0.759785
0.734684
0.714302
0.704535
0.704956
0.711743
0.727106
0.737285
0.760067
0.779795
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.783696
0.758029
0.728161
0.702654
0.683557
0.678797
0.696658
0.705678
0.713396
0.735932
0.759595
0.780236
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.783797
0.759400
0.733199
0.708387
0.690792
0.685207
0.690612
0.707360
0.710276
0.728066
0.753863
0.778316
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.784425
0.764191
0.737550
0.726138
0.708596
0.693340
0.690065
0.698388
0.714764
0.733603
0.759555
0.779856
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786917
0.775028
0.757715
0.749967
0.755566
0.756577
0.760185
0.761878
0.774652
0.765411
0.772109
0.782449
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787482
0.776246
0.763237
0.749236
0.749772
0.750374
0.746629
0.747127
0.746797
0.756633
0.769869
0.781379
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.788068
0.780921
0.773457
0.769057
0.768563
0.760132
0.755815
0.764250
0.763636
0.764212
0.775451
0.784997
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787568
0.776292
0.764975
0.750105
0.741602
0.739031
0.741524
0.735796
0.744664
0.739373
0.760636
0.779702
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787446
0.778120
0.766845
0.758224
0.750448
0.727793
0.722642
0.707346
0.718732
0.733683
0.757478
0.779222
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787855
0.779394
0.770442
0.757946
0.748590
0.733525
0.720437
0.717668
0.723687
0.733667
0.758388
0.780022
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785639
0.769488
0.748525
0.733393
0.737582
0.723956
0.719822
0.711142
0.703871
0.724041
0.752230
0.778014
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.788320
0.782920
0.775920
0.768836
0.774168
0.756678
0.732930
0.724212
0.731082
0.734858
0.758375
0.779771
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786578
0.775202
0.758100
0.740034
0.734700
0.720272
0.707741
0.714802
0.724953
0.733861
0.758473
0.779973
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786771
0.774198
0.756322
0.742882
0.735877
0.726806
0.729275
0.766990
0.770623
0.764321
0.774426
0.785127
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785132
0.765384
0.739643
0.712128
0.698005
0.691935
0.704304
0.709387
0.735488
0.757973
0.772352
0.783927
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786818
0.772521
0.755955
0.730527
0.713601
0.702675
0.706001
0.715197
0.722147
0.735081
0.760529
0.780550
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786996
0.782171
0.764300
0.749491
0.736821
0.712653
0.701111
0.695182
0.718325
0.751286
0.770386
0.783177
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787991
0.779916
0.767908
0.748104
0.735484
0.731781
0.737736
0.740896
0.731953
0.734898
0.758607
0.779862
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785053
0.765506
0.742772
0.709476
0.704980
0.700367
0.697037
0.699590
0.712866
0.733466
0.759030
0.780603
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.784768
0.764185
0.738521
0.713725
0.708644
0.694617
0.687237
0.709598
0.718539
0.742442
0.763906
0.781565
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787606
0.775377
0.756796
0.737732
0.711879
0.699203
0.711920
0.728137
0.739857
0.756615
0.772572
0.785009
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786143
0.768516
0.745515
0.729847
0.736744
0.721699
0.707919
0.715428
0.730270
0.750508
0.769754
0.783710
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.788592
0.779098
0.770922
0.748452
0.713698
0.703779
0.709586
0.726792
0.742973
0.754509
0.770791
0.783654
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787543
0.774965
0.760227
0.743824
0.723794
0.706653
0.699887
0.712039
0.731965
0.741921
0.763924
0.781346
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787023
0.775057
0.758933
0.743844
0.734533
0.716220
0.710052
0.715398
0.722179
0.747853
0.766475
0.782485
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786718
0.773270
0.753878
0.733630
0.711923
0.694356
0.691102
0.705826
0.709165
0.730896
0.757845
0.780585
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786566
0.771737
0.756429
0.724701
0.699867
0.686650
0.685598
0.702567
0.735440
0.755655
0.770208
0.783894
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786623
0.773063
0.757119
0.740354
0.724325
0.719572
0.747844
0.737623
0.745150
0.740508
0.762476
0.781231
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787837
0.780516
0.771878
0.756907
0.742576
0.726271
0.710054
0.713742
0.724161
0.753212
0.772341
0.784753
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787692
0.775176
0.759619
0.750779
0.735155
0.723636
0.722949
0.733084
0.732901
0.746208
0.765079
0.782837
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787085
0.775721
0.759818
0.739961
0.727159
0.707574
0.709197
0.727479
0.745209
0.770953
0.778697
0.786317
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.789064
0.781773
0.770047
0.760448
0.743503
0.707951
0.701161
0.706623
0.712570
0.734670
0.759459
0.781184
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787077
0.774725
0.758787
0.737730
0.719291
0.713423
0.707765
0.713482
0.737993
0.758358
0.772101
0.785420
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786860
0.775347
0.761213
0.752367
0.771633
0.774445
0.758473
0.757904
0.743842
0.748065
0.767708
0.783255
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786939
0.773514
0.756337
0.736365
0.723296
0.712284
0.708576
0.710155
0.729103
0.752447
0.770068
0.784780
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787734
0.781462
0.775342
0.767953
0.760405
0.744516
0.737951
0.733920
0.730030
0.738776
0.761631
0.781741
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785009
0.769571
0.749248
0.733644
0.717413
0.700019
0.704516
0.717013
0.728943
0.740437
0.764366
0.783186
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785625
0.772575
0.750273
0.731550
0.716334
0.700141
0.692931
0.699605
0.720577
0.736867
0.762081
0.782319
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.784256
0.763646
0.738692
0.715460
0.709420
0.701975
0.698035
0.708172
0.720559
0.738929
0.763729
0.783759
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.788104
0.781323
0.769917
0.753585
0.744709
0.735786
0.738986
0.746196
0.759229
0.764277
0.777913
0.785900
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785017
0.768619
0.747867
0.721748
0.709085
0.702004
0.705661
0.722799
0.745355
0.772104
0.779252
0.787218
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787636
0.779365
0.766523
0.763355
0.752584
0.737751
0.750589
0.758414
0.763533
0.768208
0.774471
0.785701
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786080
0.773146
0.756770
0.731452
0.724701
0.723581
0.727456
0.731611
0.742290
0.770530
0.779833
0.787776
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786524
0.774945
0.759972
0.748539
0.732101
0.705634
0.702751
0.698189
0.715102
0.740408
0.764718
0.784713
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785714
0.771641
0.755626
0.744099
0.718414
0.705255
0.706004
0.714166
0.730249
0.736340
0.760065
0.781719
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.783352
0.760722
0.733150
0.703299
0.686070
0.687879
0.684796
0.711118
0.722386
0.739647
0.761177
0.782274
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785227
0.767438
0.742627
0.706217
0.681958
0.671500
0.671500
0.683848
0.697329
0.724825
0.752303
0.780449
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.784122
0.765621
0.743794
0.723488
0.709499
0.706300
0.714581
0.719252
0.734234
0.756198
0.772575
0.785562
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786255
0.774210
0.757887
0.745924
0.739934
0.732664
0.733570
0.739555
0.745086
0.756648
0.772776
0.785710
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.784964
0.768360
0.747855
0.723439
0.709459
0.711040
0.709533
0.710111
0.722485
0.738838
0.763752
0.783690
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.783740
0.760831
0.732136
0.706141
0.691923
0.678752
0.682791
0.694276
0.711079
0.735463
0.760574
0.782902
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.783420
0.760106
0.732705
0.703465
0.681786
0.674074
0.677869
0.695010
0.710078
0.730205
0.756393
0.782141
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.782997
0.756921
0.726034
0.701528
0.685993
0.677273
0.683893
0.703805
0.730000
0.754752
0.771307
0.786021
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786202
0.773274
0.755777
0.743868
0.729272
0.733185
0.726238
0.728152
0.730833
0.748019
0.768960
0.784954
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786759
0.777712
0.766182
0.750954
0.750154
0.739132
0.733093
0.737851
0.746128
0.758955
0.774802
0.786786
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787280
0.782260
0.784545
0.770276
0.771565
0.737321
0.710054
0.718126
0.734651
0.756207
0.770880
0.785693
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787014
0.778776
0.770469
0.764603
0.754329
0.731493
0.725842
0.732573
0.754756
0.761210
0.774900
0.786184
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786984
0.778823
0.768530
0.757695
0.747575
0.735976
0.725971
0.717137
0.727770
0.735277
0.761724
0.783610
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.783044
0.759474
0.733712
0.719064
0.707820
0.705669
0.702387
0.706194
0.737119
0.755066
0.771595
0.786324
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785414
0.769626
0.749289
0.723175
0.706540
0.691927
0.706158
0.718370
0.732012
0.749645
0.769920
0.785678
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787707
0.781598
0.773973
0.760648
0.743652
0.727584
0.729346
0.716787
0.721817
0.754177
0.771150
0.785817
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785086
0.772041
0.752941
0.746994
0.725874
0.708028
0.712422
0.722303
0.733096
0.744772
0.767826
0.785562
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.788033
0.784030
0.776050
0.761154
0.751745
0.734761
0.718837
0.716208
0.727465
0.739223
0.764623
0.784780
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785704
0.772815
0.757415
0.748042
0.732042
0.713440
0.713310
0.713573
0.730258
0.749526
0.769265
0.785011
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786714
0.777117
0.766152
0.746955
0.724306
0.714812
0.703924
0.711994
0.719709
0.740257
0.764706
0.784822
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786255
0.775839
0.761767
0.737247
0.723053
0.712537
0.707379
0.706852
0.721451
0.735537
0.761601
0.784338
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.784025
0.768267
0.749665
0.728465
0.719229
0.721063
0.730951
0.770293
0.756267
0.781889
0.784964
0.788728
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785983
0.773478
0.757422
0.737173
0.729793
0.734258
0.722177
0.730317
0.739999
0.759865
0.774261
0.786840
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786587
0.776884
0.765409
0.749704
0.737368
0.726784
0.725977
0.723068
0.739284
0.759644
0.775001
0.787120
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786573
0.774657
0.763270
0.751322
0.748306
0.741109
0.742416
0.748288
0.743876
0.758973
0.775087
0.786939
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786978
0.774699
0.758400
0.735399
0.720875
0.708557
0.706010
0.719718
0.731459
0.748623
0.769251
0.786152
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.783346
0.767914
0.749245
0.732729
0.722828
0.719333
0.708067
0.706380
0.714764
0.734438
0.760262
0.784478
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.782262
0.758680
0.733233
0.717458
0.705761
0.698544
0.700331
0.711636
0.729986
0.748762
0.770169
0.786107
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.783074
0.764099
0.744150
0.725432
0.708636
0.698388
0.703989
0.724772
0.743305
0.766599
0.778455
0.787920
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.783198
0.764254
0.741251
0.716445
0.714539
0.711438
0.726386
0.728096
0.719344
0.743187
0.766878
0.785649
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786413
0.777951
0.771121
0.780114
0.784594
0.783462
0.781492
0.781761
0.779809
0.776440
0.784010
0.788554
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.783674
0.765788
0.743706
0.720103
0.703871
0.698622
0.713763
0.718574
0.731737
0.760748
0.776461
0.787707
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785319
0.772349
0.756322
0.746475
0.733312
0.717851
0.722177
0.720435
0.738298
0.755437
0.772533
0.787209
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.782390
0.760633
0.735834
0.710964
0.704819
0.693885
0.698177
0.711059
0.723235
0.738980
0.763276
0.785264
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.781405
0.757837
0.733452
0.718432
0.712172
0.705424
0.704102
0.711029
0.729994
0.749467
0.769438
0.786691
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.787272
0.783177
0.772553
0.771798
0.776381
0.776796
0.775831
0.780372
0.779712
0.781592
0.785210
0.789058
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.788732
0.785195
0.780583
0.763903
0.755173
0.747684
0.744028
0.741948
0.749977
0.760310
0.776112
0.787289
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785456
0.775439
0.761270
0.741048
0.725186
0.720000
0.720198
0.720073
0.738352
0.751588
0.771209
0.786680
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.781963
0.761735
0.737010
0.724365
0.712963
0.699907
0.702965
0.709835
0.728809
0.746345
0.770685
0.787203
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.785902
0.775134
0.761649
0.747826
0.747168
0.733774
0.744583
0.752907
0.759753
0.767025
0.778497
0.787828
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.784908
0.770741
0.753751
0.740891
0.719427
0.720207
0.712359
0.717948
0.725285
0.738307
0.763998
0.786093
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.782662
0.766535
0.746804
0.731929
0.725269
0.719605
0.715659
0.718580
0.738455
0.758189
0.774352
0.787352
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.790000
0.786931
0.780135
0.772610
0.753893
0.739626
0.720480
