electricity_pricing,electricity_pricing_predicted_1,electricity_pricing_predicted_2,electricity_pricing_predicted_3
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
0.691205629,0.691205629,0.472930167,0.472930167
0.691205629,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.472930167
0.472930167,0.472930167,0.472930167,0.691205629
0.472930167,0.472930167,0.691205629,0.691205629
0.472930167,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.691205629
0.691205629,0.691205629,0.691205629,0.472930167
